"GeneSymbol","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"CAB39",-0.738797249999999,10.201782625,-2.70107607775635,0.0217148753970884,0.193651806732697,-3.52945155232404
"TRIM45",-1.10242165,3.85524360833333,-2.70025238213144,0.0217460101538845,0.193809106338297,-3.53082338230783
"FAM117B",-1.03478225,7.98564220833333,-2.69905828402025,0.0217912247940796,0.194018136763991,-3.53281199905087
"CYP7A1",0.754828983333334,2.76488149166667,2.69882804244736,0.0217999536918036,0.194018136763991,-3.53319542273696
"MFAP4",2.111482,5.64166623333333,2.69874277454796,0.0218031872456564,0.194018136763991,-3.53333741910438
"FAM116A",-0.341614166666665,9.99034641666667,-2.69846353299917,0.0218137800734294,0.194028330510217,-3.53380243482364
"DYNC1LI1",-0.558500533333333,7.52154153333333,-2.69782554980941,0.0218380007739288,0.194201714611366,-3.53486483116983
"RNASE6",-0.958884499999997,11.9128524166667,-2.69724977712278,0.0218598827126676,0.194325313736668,-3.53582360194958
"CSF2RB",0.702952950000001,7.464063025,2.69543167645387,0.0219291223291885,0.194772246865224,-3.53885089696008
"TBCEL",-0.497353499999999,7.69527031666667,-2.69528166833106,0.0219348449202992,0.194772246865224,-3.53910066071241
"NUDT16",-0.543695166666664,11.3909595833333,-2.69501470523582,0.0219450328569935,0.194774021096341,-3.53954514984992
"DPM1",0.328592000000002,12.3239426666667,2.69444924781651,0.021966627621981,0.194912320578759,-3.54048660669093
"CAT",0.414167000000001,12.3589193333333,2.69416015273427,0.0219776763211362,0.194937385568341,-3.5409679240631
"C16orf80",0.408137833333335,10.2714989166667,2.69391644112829,0.0219869948496968,0.194977936193036,-3.54137367637665
"SASS6",-0.498745183333333,4.96060990833333,-2.6933775911553,0.0220076122431366,0.195118644614522,-3.54227078241121
"KANSL3",0.345271666666669,13.2795705,2.69313063950089,0.0220170675098965,0.195160350676847,-3.54268191218165
"CDCA4",-0.877995083333332,4.76256860833333,-2.69164956048861,0.0220738600123901,0.195537173575358,-3.54514752873359
"RSPH3",0.436860833333335,9.99563058333333,2.69123273501952,0.022089869656462,0.195636801640542,-3.54584140158835
"LIG3",0.761127616666667,3.81366235833333,2.69097903207413,0.0220996196750869,0.195649343549752,-3.54626372337883
"LRRC4",-1.1743383,2.93163788333333,-2.69094801429871,0.0221008120087363,0.195649343549752,-3.54631535614225
"MTA1",-0.362806516666666,6.28637439166667,-2.68984362212102,0.0221433070351833,0.195814527400902,-3.5481536927273
"CISD3",-0.825433583333332,11.4827415416667,-2.68925751803289,0.0221658923450135,0.195887735362258,-3.54912925960867
"CCL21",1.17703206666667,6.8233397,2.68803816814462,0.0222129531682359,0.196136668879562,-3.55115876331291
"TRPC2",-1.11577281666667,4.16434899166667,-2.68753301298174,0.0222324788050192,0.196182323453817,-3.55199951238061
"TBC1D7",0.489570000000001,11.1151976666667,2.68739109832893,0.0222379672745483,0.196182323453817,-3.55223570229768
"LOC653160",-0.545943566666666,4.42970975,-2.68719676440987,0.0222454852209158,0.196182323453817,-3.55255913120339
"GALNS",0.879775166666666,10.7012325833333,2.6871579367635,0.0222469875997633,0.196182323453817,-3.55262375144655
"STXBP5",-0.435540466666666,6.73974338333333,-2.68578567309515,0.0223001503333017,0.19660892360822,-3.55490750228877
"C22orf28",-0.345157499999999,12.005497,-2.68491635768574,0.0223338938942814,0.196821932117894,-3.55635414896278
"ZNF615",-0.320102283333333,5.71782665833333,-2.68460507747624,0.0223459889932511,0.196886281399996,-3.55687214071407
"PER2",0.478812000000002,8.3502985,2.68444077238488,0.0223523758614731,0.196887426479324,-3.55714555223077
"STK17A",0.527511583333334,9.63740695833333,2.68435513573635,0.022355705450861,0.196887426479324,-3.55728805474481
"HIGD1A",0.472217333333334,13.1378245833333,2.68336266533531,0.0223943292013131,0.197172665483755,-3.5589395138384
"COPS7B",0.430581833333334,7.03050098333333,2.68292926092871,0.0224112167592914,0.197172665483755,-3.55966066595293
"PHPT1",0.397954833333334,14.0933256666667,2.68290675495749,0.0224120940486817,0.197172665483755,-3.55969811372379
"ESR1",0.521335983333334,6.11201429166667,2.6819030843353,0.0224512522387283,0.197432591941341,-3.56136807873079
"TATDN3",-0.480774499999997,9.37196441666667,-2.68112077590498,0.0224818212613258,0.197616796518343,-3.56266966558337
"NARF",-0.530700916666665,11.248780125,-2.68099072953309,0.0224869068953954,0.197619210020381,-3.56288602840015
"FANCC",-0.602056266666665,7.6560041,-2.68071923355276,0.0224975277970517,0.197667797091197,-3.56333772107805
"LOC100131532",-1.23761148333333,2.16961994166667,-2.68060341669781,0.0225020600642331,0.197667797091197,-3.56353040560439
"RPL26",-0.365027666666664,15.4820146666667,-2.68040510419674,0.0225098227506708,0.197693709494666,-3.56386033533481
"MAP7D3",-0.496112316666666,6.899044525,-2.6800825177552,0.0225224556806388,0.197720108898893,-3.56439701026796
"SLC16A8",0.598421483333334,6.19559694166667,2.67905574853058,0.0225627124242467,0.198015491260804,-3.56610514476602
"USH2A",-0.228398216666666,1.797809375,-2.67897849181563,0.0225657443419959,0.198015491260804,-3.56623366525367
"C1orf127",-1.78464591666667,3.58804390833333,-2.67808525635686,0.022600828604219,0.198280998664438,-3.56771956856094
"CD48",-0.308332999999998,13.7122926666667,-2.67788473467219,0.0226087121072705,0.198307806644938,-3.56805312776287
"FBXO36",-1.004263,3.66576121666667,-2.67766460099188,0.0226173698098798,0.198341392465974,-3.56841930645107
"IBTK",0.359655833333335,11.31955275,2.6774243193764,0.0226268236867976,0.198367326570608,-3.56881899492523
"ASPRV1",0.522636833333334,6.56941696666667,2.67734397552744,0.0226299856926154,0.198367326570608,-3.56895263905595
"MAT1A",-1.64113626666667,2.82463835,-2.67666288370338,0.0226568083747364,0.198512324102626,-3.57008554494204
"BLMH",-0.425165666666666,9.8162005,-2.67537615461249,0.0227075686596789,0.198835235613936,-3.57222573204963
"EIF3K",0.278690166666669,13.5539559166667,2.67490683468594,0.0227261110820703,0.198955187299045,-3.57300630331126
"TTC23",-0.522648899999998,7.36857438333333,-2.67434916007036,0.0227481639304075,0.199105813254937,-3.57393379941829
"CENPN",0.414441500000002,8.96246425,2.67402038692733,0.0227611750176527,0.199169379866982,-3.574480584784
"MKLN1",-0.428362333333332,7.13381858333333,-2.67392063523479,0.0227651241229788,0.199169379866982,-3.57464648068647
"FBXO16",-1.62053636666667,3.99548018333333,-2.67336550437878,0.0227871138663772,0.199319312004963,-3.57556969569385
"PPT2",-1.05645291666667,7.32826805833333,-2.67196675776296,0.0228426146161021,0.199677215997236,-3.57789576646976
"C8orf31",0.522968733333334,5.1866869,2.67086350296777,0.0228864855221997,0.199868395693536,-3.57973031570836
"GPX1",-0.326070666666664,17.5728808333333,-2.67076539635918,0.022890390789739,0.199868395693536,-3.57989344697654
"TPST2",-0.71068658333333,11.8320192083333,-2.67067208002944,0.0228941059894697,0.199868395693536,-3.5800486121564
"PRSS1",0.687665933333334,2.33210171666667,2.67060704863032,0.0228966954372966,0.199868395693536,-3.58015674504152
"HCG26",1.13817055,4.849118475,2.67045787994023,0.0229026362012719,0.199868395693536,-3.58040477820999
"TXNRD1",1.36861021666667,9.547804725,2.67035369479164,0.02290678636963,0.199868395693536,-3.58057801288081
"PDE7A",-0.479303249999999,5.42429035833333,-2.67032445318241,0.0229079513305186,0.199868395693536,-3.58062663441333
"UQCRQ",0.203919583333337,15.3384622083333,2.67014491335297,0.0229151053381706,0.199885510059609,-3.5809251628031
"ZNF678",-0.680037349999999,4.903936075,-2.66925044739997,0.022950779709568,0.200111701836174,-3.58241238391837
"PPP1R36",0.627184816666667,3.421379725,2.66908396023103,0.0229574258911596,0.200127170183631,-3.58268919249285
"MUC4",0.91076275,2.22846289166667,2.66853608954157,0.0229793104670257,0.200216530646594,-3.583600087032
"TPMT",0.767891833333334,10.84000325,2.66852271489537,0.0229798449740209,0.200216530646594,-3.58362232348247
"HNRNPUL1",-0.375536583333332,10.616597375,-2.66840128813271,0.0229846982634965,0.200216530646594,-3.58382420470514
"RGS20",1.55096133333333,9.23708533333333,2.66833935675664,0.0229871739830884,0.200216530646594,-3.5839271697927
"LOC283788",0.624864833333337,11.68807975,2.66794806677996,0.0230028220202857,0.200284285152426,-3.58457770743337
"KIF1B",0.587301333333334,9.80043183333333,2.66790100262041,0.0230047048726543,0.200284285152426,-3.58465595280152
"TMPRSS5",0.848494933333334,7.70410836666667,2.66685803877068,0.0230464691639991,0.200473002741227,-3.58638985340402
"LOC100271840",1.07369831666667,2.13432910833333,2.66679240698619,0.0230490998367485,0.200473002741227,-3.5864989611345
"LSR",0.9831503,7.3907301,2.66667203614795,0.0230539253535314,0.200473002741227,-3.58669906722378
"ATP5G2",-0.651221416666666,12.2745777916667,-2.66662341136016,0.0230558749458309,0.200473002741227,-3.58677990133312
"PNPLA1",1.2124797,2.21616066666667,2.66655763081155,0.0230585126530368,0.200473002741227,-3.58688925491693
"HIST1H2BJ",0.650652000000001,7.24975266666667,2.66638527426319,0.0230654253324335,0.200473002741227,-3.58717577850667
"GRSF1",0.298680500000003,11.4245340833333,2.66584290232781,0.0230871916297883,0.200570229361081,-3.58807739322335
"CSNK2A1",0.299850833333334,9.98438558333333,2.66574157182037,0.023091260459844,0.200570229361081,-3.58824583742155
"BMS1",0.513729750000002,8.42123529166667,2.6653859515444,0.0231055457031316,0.200590581537613,-3.58883698608207
"PRDM9",-1.5640311,2.36059866666667,-2.66534917024521,0.0231070237074515,0.200590581537613,-3.58889812706428
"SNX7",-0.876346066666666,5.30609098333333,-2.66435478084237,0.0231470175214239,0.200821879922223,-3.59055103655405
"ATP7B",-0.450817733333332,6.54718641666667,-2.66412339299921,0.023156333695808,0.200821879922223,-3.59093564422008
"SLC2A13",-0.766562699999999,2.19009955,-2.66393339629601,0.0231639861640317,0.200821879922223,-3.59125144866298
"MLX",0.268680333333335,11.2740678333333,2.6631199740627,0.0231967767153694,0.201019156194201,-3.59260344571618
"LOC100125556",-0.767073783333333,3.28634944166667,-2.66214887314962,0.0232359840946503,0.201211841034815,-3.59421743950568
"OSBPL3",-0.620551433333332,6.95901373333333,-2.66208399487695,0.0232386058493807,0.201211841034815,-3.59432526559612
"GVINP1",-0.915641433333332,6.40017648333333,-2.66178606353309,0.0232506491448801,0.201273691101179,-3.59482041498401
"SLC25A44",-0.253166833333331,11.4071929166667,-2.6615862006028,0.0232587316964929,0.201301235390885,-3.59515257402934
"LIN7A",-2.02464901666667,4.869621475,-2.65904560177683,0.0233617187381826,0.20202230713465,-3.59937454842633
"PPP2R5A",0.458259916666668,7.92615729166667,2.65861292336604,0.0233793031843942,0.202131815954994,-3.60009351279203
"EIF4E3",0.828743966666667,6.48346011666667,2.65750381647401,0.0234244384765558,0.202394243765883,-3.60193638870565
"LOC727916",0.527526433333334,4.83081805,2.65648407262093,0.0234660136251465,0.202583004917421,-3.60363067525712
"EEF1E1",0.438286333333334,10.2839815,2.65621610218778,0.0234769510062185,0.202583004917421,-3.60407588670532
"ALDH7A1",-0.915031916666665,10.222508125,-2.65604239515237,0.0234840436770935,0.202583004917421,-3.60436448332981
"MRPL4",0.391933666666668,10.6134538333333,2.65600085028448,0.0234857403207897,0.202583004917421,-3.60443350548049
"CES1",2.00059466666667,7.73922123333333,2.65574683203902,0.0234961167808784,0.202587425040168,-3.60485552473125
"LOC729911",0.804510733333333,2.1712899,2.65499186961459,0.0235269833758219,0.20281099037676,-3.60610976244403
"CYB5A",0.370847416666668,12.853402125,2.65449849164866,0.0235471768979495,0.20292212741785,-3.6069293934328
"C5orf44",0.358350000000001,8.32334216666667,2.65440746873561,0.0235509042685316,0.20292212741785,-3.60708060391481
"C2orf56",0.1916975,9.98997958333333,2.65307121126489,0.0236056913569901,0.203190984530538,-3.60930034888022
"FAM27E3",-0.8430327,2.60681523333333,-2.65262684342975,0.0236239386917588,0.203305448502553,-3.6100384787158
"KLHDC2",-0.330328999999998,10.3161425,-2.65213088812283,0.0236443209618244,0.203438233730184,-3.61086227651161
"SENP5",0.406572833333334,8.793431,2.65136040011853,0.0236760203999417,0.203668317057174,-3.61214203404784
"ZDHHC17",0.571403550000001,5.80797705833333,2.65057491732446,0.0237083802668757,0.203903984054059,-3.61344663731624
"KIAA0240",-0.429917449999998,7.891347275,-2.64942658054598,0.0237557679624401,0.204226020264795,-3.61535379281664
"AKIRIN1",0.387232166666667,9.600909,2.64892138398983,0.0237766454181368,0.204277240576321,-3.61619278096083
"ATP6V1A",0.481353333333335,11.708364,2.64822006959153,0.0238056577741844,0.204400128229106,-3.61735742325418
"TRIM69",0.759076750000001,9.16922379166667,2.64809456610159,0.0238108533833935,0.204400128229106,-3.61756583628665
"CNIH3",1.15045083333333,11.7034971666667,2.64716244950842,0.0238494765666107,0.204603404229344,-3.61911367448075
"PDGFRA",1.22387651666667,6.11220585833333,2.64667647254796,0.0238696382087483,0.204662974421197,-3.61992063546304
"VCPIP1",-0.317151749999999,8.25605779166667,-2.64610596060568,0.0238933285660761,0.20478431404621,-3.62086793606766
"FNDC3B",-0.468441333333332,11.2079561666667,-2.64605389588102,0.0238954917037561,0.20478431404621,-3.62095438477847
"UXS1",0.562064666666669,10.5566685,2.6459138203474,0.0239013124009416,0.204791470208818,-3.62118696603898
"RPP30",-0.337122666666665,8.942364,-2.64529002059092,0.0239272508921375,0.204970960927099,-3.62222269863833
"TCEB3",-0.442529583333333,8.33675304166667,-2.64466703879013,0.0239531833040492,0.204992352858056,-3.62325703425308
"NUP133",-0.285098249999999,9.927616625,-2.64463060218073,0.0239547008890513,0.204992352858056,-3.62331752868892
"OR10A4",0.5244496,2.78549116666667,2.6443569704358,0.023966100707801,0.205047188642707,-3.62377182570602
"SFTPA1",-0.687922316666666,2.24725185833333,-2.64420681661624,0.0239723585834171,0.205058017736868,-3.62402111534364
"CLEC4M",-1.6532144,3.13850808333333,-2.64396456671955,0.0239824581198844,0.205074802677043,-3.62442330073195
"TTL",0.295581816666668,5.884980075,2.64367969875314,0.0239943398400199,0.205087885808034,-3.62489623346605
"STAT5A",-0.467105166666664,9.92698441666666,-2.64352451954693,0.0240008147599381,0.205087885808034,-3.6251538557926
"RAG1",-0.953520699999999,2.82595523333333,-2.64288125714836,0.0240276736929244,0.205189339835876,-3.62622174851279
"DEFB106B",1.80738761666667,2.912905475,2.64230884921493,0.0240515992750716,0.205291890055025,-3.62717197926035
"ADNP",-0.314871499999999,9.76031525,-2.64223528378732,0.0240546758894448,0.205291890055025,-3.62729409978821
"BCAT1",-0.362091333333332,8.7141615,-2.64102931002045,0.0241051672949167,0.205610279738245,-3.62929596970613
"GPR34",-2.75465983333333,9.0277252,-2.64059977550478,0.0241231763692157,0.205678174621979,-3.6300089448721
"ORAI1",-0.481569999999999,10.2518835,-2.6405569099795,0.0241249743239043,0.205678174621979,-3.6300800954153
"ELAVL4",0.917908183333333,4.28032455833333,2.63972380145094,0.0241599447506205,0.205933573475096,-3.63146289747766
"ALPL",1.3679233,3.10344006666667,2.63908498008427,0.0241867939358494,0.206119657201027,-3.63252317193464
"ZNF415",1.20160808333333,4.198003175,2.63782837730616,0.0242396945807674,0.206349864634486,-3.63460867874816
"CARD17",-0.930670333333332,9.9140655,-2.63772743758546,0.0242439489416211,0.206349864634486,-3.63477619523842
"HBP1",-0.395033999999998,9.23293725,-2.63641543643639,0.0242993141122765,0.206735423876526,-3.6369534575987
"ERVK13-1",-0.901631233333333,2.38486811666667,-2.63609210857582,0.0243129775187533,0.206766017507311,-3.63748999221586
"HHEX",-0.452484249999999,9.586155125,-2.63550377586439,0.0243378592660018,0.206795203133425,-3.6384662519219
"TMEM200C",0.739307383333334,2.272427025,2.63536117046062,0.0243438941377385,0.206795203133425,-3.63870288122231
"ASTE1",-0.475729466666666,7.14438351666667,-2.63492386541685,0.0243624095802525,0.206795203133425,-3.63942850117303
"LOC100653227",-0.925658216666665,8.59135930833333,-2.63476679720958,0.0243690632439725,0.206795203133425,-3.63968911953253
"PIK3R1",-0.965021516666666,5.52258570833333,-2.63473087782327,0.0243705851010189,0.206795203133425,-3.63974871908876
"ZMYND11",-0.501504283333332,8.416001025,-2.63439612627297,0.0243847726245806,0.206862643603319,-3.64030415213506
"SREK1IP1",-0.267018666666665,10.5345445,-2.63301157263584,0.024443540335802,0.207318369364733,-3.64260133556389
"ATG4D",0.441326550000001,7.985855275,2.63282842394569,0.0244513246563392,0.207341579600286,-3.64290519203491
"COX8A",0.233070750000003,15.571884375,2.63217600444414,0.0244790742885248,0.207491220692415,-3.64398757332193
"ADCY4",0.561332383333334,6.86152749166667,2.63181393671121,0.0244944877640986,0.207542795764654,-3.64458823426114
"TPRA1",-0.610761416666665,10.0029177083333,-2.63179570305105,0.0244952642386562,0.207542795764654,-3.64461848306851
"KIAA1958",0.712637666666667,5.3730632,2.63133456197364,0.0245149099144296,0.207613653917213,-3.64538348351877
"RFX2",0.565944683333334,8.58972115833333,2.63055942538509,0.0245479677975537,0.207702728342344,-3.64666933048925
"GSK3A",0.254858666666668,13.1355366666667,2.63051038286474,0.0245500608428095,0.207702728342344,-3.64675068330613
"SLC39A11",0.526827666666669,11.7481933333333,2.63040421085476,0.0245545926777297,0.207702728342344,-3.64692680292455
"LMCD1",1.62349815,4.070594425,2.63011401516614,0.024566983600071,0.207764755683862,-3.64740817760442
"PLD2",-0.632269916666666,6.204806175,-2.6298480771925,0.0245783442080366,0.20781804583971,-3.64784930603347
"TWF1",-0.459966999999999,11.3724613333333,-2.6294421964707,0.0245956930927291,0.207921936504825,-3.64852255226842
"PPP2R2B",1.10417388333333,5.94391645833333,2.62884487982413,0.0246212468005198,0.208052321246277,-3.64951330755769
"AP4M1",-0.582822216666665,7.93237595833333,-2.62867334767717,0.0246285899622098,0.208058649212712,-3.64979781705763
"SNRPA1",0.545593500000002,11.5366154166667,2.62824337281941,0.0246470064226892,0.20814153696924,-3.65051097555533
"CRIP1",1.82977658333333,12.187514625,2.62684671097562,0.024706921939382,0.208561760292243,-3.65282735217627
"CCDC90A",0.281669500000001,9.79669416666667,2.626546537086,0.0247198179978985,0.208627746883435,-3.65332516658161
"AHNAK",0.66084475,12.338492875,2.62607932697842,0.0247399035602195,0.208739574524858,-3.65409997832177
"PHF2",-0.369835666666665,9.09146083333333,-2.62600194579812,0.0247432317743094,0.208739574524858,-3.65422830347627
"DDX39A",-0.448164666666665,13.20427775,-2.62579969512434,0.0247519328051486,0.208770101007039,-3.65456370309212
"HSPG2",0.840680633333333,4.22709268333333,2.62535280941682,0.024771169060688,0.208865829295137,-3.65530477453316
"NUMBL",0.4428639,5.3419222,2.62504109636693,0.0247845955790647,0.208916898831451,-3.65582167640218
"C1orf51",-1.21138621666667,3.02834389166667,-2.62461272577709,0.024803058715864,0.209029634758479,-3.65653201026002
"CCDC138",-1.06019815,4.15535774166667,-2.62377581270151,0.024839169795907,0.20928670329074,-3.65791974249333
"KLHDC8B",-1.64140675,10.6925872083333,-2.62340238507502,0.0248552992690537,0.209307892183047,-3.65853891969556
"BMP2",-1.38517468333333,2.289154775,-2.623229872812,0.0248627541089086,0.209307892183047,-3.65882495582582
"ANK3",0.753430716666667,2.00126304166667,2.62313973939636,0.0248666499623446,0.209307892183047,-3.65897440141322
"CDKN1C",-1.7775123,7.73483368333333,-2.62226867391024,0.024904331434539,0.209539188448407,-3.66041862584035
"LOC100507537",0.884690633333333,2.60770595,2.62177112537431,0.0249258803484346,0.209672305395435,-3.66124352383145
"PYCR2",0.478577166666667,9.39127691666667,2.62132187830761,0.0249453532194723,0.209755440909528,-3.66198831894363
"FEM1B",0.469631250000002,10.4058014583333,2.6210362851354,0.0249577402703235,0.209773713800657,-3.66246178528656
"SGTA",0.280037000000001,13.3678175,2.62051461538367,0.0249803824516653,0.209888142081364,-3.66332660512879
"PHF14",-0.307995499999999,9.58315825,-2.62021452818119,0.0249934164600178,0.209888142081364,-3.66382407404418
"TAP2",0.561306583333334,6.31251894166667,2.62001940038859,0.0250018952759327,0.209888142081364,-3.6641475415496
"DIO3",0.9054266,2.01961813333333,2.61998210915316,0.0250035160031694,0.209888142081364,-3.66420935956203
"LPCAT2",1.01739623333333,8.7330568,2.61975181175542,0.0250135273488139,0.209888142081364,-3.66459112230289
"SLC5A12",-0.778225966666666,5.4585653,-2.61974285209762,0.0250139169179045,0.209888142081364,-3.66460597456387
"LOC100506686",-0.601434583333332,4.16949505833333,-2.61918210872739,0.0250383102254085,0.210013897650651,-3.665535491466
"DENND4C",0.78686325,4.969787125,2.61890072710233,0.0250505597091392,0.210030537318219,-3.66600191132584
"RUNX2",-1.6234922,6.11339981666667,-2.61873773503879,0.0250576580197178,0.210030537318219,-3.66627208405119
"IGFBP6",1.96388958333333,8.908337375,2.6186867049675,0.0250598807916202,0.210030537318219,-3.66635666999641
"OSGIN2",0.260597266666667,7.57394196666667,2.61856880301215,0.0250650171228544,0.210030730995179,-3.66655209973892
"HABP4",0.611022150000001,7.58858739166667,2.61825458232524,0.0250787110712985,0.210068867362994,-3.66707293255033
"RAB6B",1.13416146666667,4.61932706666667,2.61815812948911,0.0250829160400164,0.210068867362994,-3.66723280468526
"RCBTB2",0.982081916666667,11.6124344583333,2.61793936043764,0.0250924561141047,0.210068867362994,-3.66759541421136
"DUSP18",0.324775166666668,9.87254941666667,2.61792409231058,0.0250931220605506,0.210068867362994,-3.66762072092719
"TRAPPC3",0.331675916666669,11.5677104583333,2.61742196953376,0.0251150328136548,0.210111627043269,-3.66845296869497
"ADRA2B",1.83932108333333,9.74409920833333,2.61737932070784,0.0251168947230106,0.210111627043269,-3.66852365611009
"SIGIRR",-0.654828916666665,10.839287375,-2.61730891353,0.0251199687717139,0.210111627043269,-3.66864035060255
"FCN1",-1.85525091666666,11.9344490416667,-2.61603209232158,0.0251757809098597,0.210358091263913,-3.67075649083301
"COPA",0.478725683333334,5.092601675,2.61471032206939,0.0252336874916946,0.210799053774425,-3.67294694144065
"ACTR3B",0.947943016666667,5.260858225,2.6141492599115,0.025258307492832,0.210961821589176,-3.67387668179916
"GNAI3",-0.371135499999999,10.16543425,-2.6138692198383,0.0252706048638616,0.21096528418776,-3.67434072551898
"SCNM1",-0.325756583333332,8.96701470833333,-2.61382632187429,0.0252724891624241,0.21096528418776,-3.67441180934429
"ZNF804A",1.37434025,4.11408955833333,2.61374255594863,0.0252761689933599,0.21096528418776,-3.67455061261346
"SETD3",0.600932000000001,9.443641,2.61364300232538,0.0252805430681091,0.21096528418776,-3.67471557569368
"SLC35A1",-0.433951749999999,10.4884417916667,-2.61353766977982,0.0252851718683783,0.21096528418776,-3.6748901134309
"RAP1B",0.446880750000001,13.9173900416667,2.61329192094028,0.0252959744814786,0.21096528418776,-3.67529731854437
"CADPS",0.62832435,2.29380269166667,2.61321273376039,0.0252994563623564,0.21096528418776,-3.67542853006886
"PRKCH",0.414057333333334,9.5446775,2.61318895418949,0.0253005020491092,0.21096528418776,-3.67546793219406
"ARID2",-0.337221399999998,7.92927711666667,-2.61285311706884,0.0253152747862692,0.210971463639867,-3.67602439890552
"C9orf3",1.00898148333333,5.136586025,2.61283756029822,0.0253159593018041,0.210971463639867,-3.6760501754629
"METTL18",-0.362531916666665,8.40753254166667,-2.61233846195641,0.0253379299429089,0.211111726234265,-3.67687713493638
"DEC1",0.804593416666667,2.005983975,2.61201154563666,0.0253523312700881,0.211145898897514,-3.6774187900774
"IL17RA",0.557866083333336,13.260932125,2.61194386948241,0.0253553135564538,0.211145898897514,-3.67753091864739
"ZNF526",-0.437477666666665,9.18715516666667,-2.61189533571875,0.0253574525090427,0.211145898897514,-3.6776113310274
"F2RL3",-2.3031293,3.32285873333333,-2.61169980565839,0.025366071612926,0.211174859662049,-3.67793528922857
"ZMPSTE24",0.293439000000003,13.6769849166667,2.61112630011602,0.0253913689134924,0.211299811485132,-3.67888546078257
"IRS2",0.659246466666668,5.61937525,2.61056765965875,0.0254160345803834,0.211423857121566,-3.67981096951125
"YIPF6",0.310995583333335,11.6112390416667,2.61055555176538,0.0254165694436238,0.211423857121566,-3.67983102847582
"C3orf14",-0.541395666666665,8.98392391666667,-2.61037091607644,0.025424727063809,0.21144889428488,-3.68013690964581
"ACTR3C",1.4758352,4.03072028333333,2.60790469000454,0.0255339398536347,0.212228270624827,-3.68422228275893
"OXSR1",0.566857050000002,8.07993069166667,2.60725476176461,0.0255627982558901,0.212382180655126,-3.68529879545116
"STAU1",-0.359307666666666,10.7792378333333,-2.60671628258414,0.0255867325505609,0.212495072027263,-3.68619067336732
"NXT1",-0.332627083333331,11.481546375,-2.60620442226201,0.0256095042965494,0.212641196378626,-3.68703843291265
"MPP5",-0.831875033333331,7.57953056666667,-2.60595926837252,0.0256204178703185,0.212645844502162,-3.6874444543757
"HBD",-1.24024696666667,4.59197191666667,-2.60559445430901,0.0256366669241373,0.212693095871334,-3.68804864347927
"ACADVL",0.448880500000001,14.41128325,2.60524827518855,0.0256520954161791,0.212693877940043,-3.68862195651809
"ITIH3",1.53786078333333,3.750592075,2.60398745703948,0.0257083653710984,0.213104414713151,-3.69070990571252
"LOC100505545",2.04408755,3.002935475,2.60379080690101,0.0257171528384939,0.213104414713151,-3.69103554770884
"SNRNP48",0.433169733333334,7.1182365,2.60379036364583,0.0257171726490673,0.213104414713151,-3.69103628171058
"SLC35A2",0.273603,9.57760616666667,2.60342871605339,0.0257333409472662,0.213146297203619,-3.69163513927027
"ADPRHL1",1.34002251666667,3.38789655833333,2.60332914685621,0.0257377941895499,0.213146297203619,-3.69180001479897
"EDF1",0.273058833333335,14.10327825,2.60257383502373,0.0257716004811711,0.213340238082343,-3.69305069114651
"CSE1L",-0.337330333333332,12.3150431666667,-2.60185592659834,0.0258037734803984,0.213458589550785,-3.69423937413139
"VPS37A",0.20261525,10.2355812916667,2.6012331221438,0.0258317166616319,0.213579628340014,-3.69527054103438
"USO1",0.450205166666668,12.2801769166667,2.60102242694175,0.0258411766503225,0.213614846465818,-3.6956193756801
"GTSF1L",0.676471433333334,1.93525566666667,2.6000870077044,0.0258832174636546,0.213790275595632,-3.6971680294673
"PRM1",0.636096283333333,3.87520095833333,2.59994006432507,0.0258898277415974,0.213801882652564,-3.6974112958315
"SPIC",-1.55749765,2.75049050833333,-2.5996535082032,0.0259027233419509,0.213865379697281,-3.69788568560244
"ARID3A",0.631171000000002,10.6692128333333,2.59737992857625,0.0260052649218085,0.214509112309239,-3.70164923667621
"HMGCR",0.453571666666668,12.3007871666667,2.59674775990339,0.0260338480284915,0.214645993901709,-3.70269558766444
"ST5",0.729552550000002,7.457939475,2.5965873220279,0.0260411070784974,0.214662756242496,-3.7029611335022
"CCDC72",0.185324500000002,14.4005525,2.59556098841159,0.0260875912765067,0.214916546184073,-3.70465978161573
"LPHN1",0.431492500000001,10.15462325,2.59419221377174,0.0261497131409769,0.215126300216056,-3.70692500459548
"FCN2",-1.88041858333333,9.25703054166667,-2.59361815930402,0.0261758102290967,0.215254770965041,-3.70787495941009
"NOX1",0.771908233333333,2.91304765,2.59331910477693,0.0261894157692946,0.215323547265721,-3.70836982481898
"CYP3A7",0.785298383333334,3.13298634166667,2.5929068879736,0.0262081811358278,0.215391606309576,-3.70905193055127
"SLC7A5",0.962840933333333,9.15204736666667,2.59254727384377,0.0262245627498368,0.215438967899972,-3.70964697735262
"C5orf24",-0.605646716666665,6.35797160833333,-2.59203732465978,0.0262478100199784,0.215438967899972,-3.71049075528096
"SLC2A11",0.39545805,5.320185175,2.59203038451528,0.0262481265440989,0.215438967899972,-3.71050223845559
"OR12D3",1.23232266666667,2.36996636666667,2.59199694255614,0.0262496518084046,0.215438967899972,-3.71055757149906
"CAPN8",0.8237374,3.48735795,2.59197487912443,0.0262506581541377,0.215438967899972,-3.7105940775681
